Test ,mont,day,year,hour,nib,prec_mm,temp_C
4882,6,7,2009,12,0,1.524,15.75
4883,6,8,2009,12,0,0,16.67777778
4884,6,9,2009,12,0,0.508,16.86666667
4885,6,10,2009,12,0,0,17.67777778
4886,6,11,2009,12,0,0,18.15
4887,6,12,2009,12,0,0.254,18.61666667
4888,6,13,2009,12,0,3.81,16.60555556
4889,6,14,2009,12,0,7.874,15.94444444
4890,6,15,2009,12,0,16.002,16.1
4891,6,16,2009,12,0,1.016,19.15
4892,6,17,2009,12,0,2.794,19.26666667
4893,6,18,2009,12,0,0,18.32222222
4894,6,19,2009,12,0,1.778,18.02222222
4895,6,20,2009,12,0,0,16.74444444
4896,6,21,2009,12,0,0,14.62777778
4897,6,22,2009,12,0,1.016,13.6
4898,6,23,2009,12,0,0,17.20555556
4899,6,24,2009,12,0,0,23.92222222
4900,6,25,2009,12,0,0,23.57222222
4901,6,26,2009,12,0,0.508,20.1
4902,6,27,2009,12,0,0,18.26666667
4903,6,28,2009,12,0,0,22.86111111
4904,6,29,2009,12,0,0,24.17777778
4905,6,30,2009,12,0,0,22.9
4906,7,1,2009,12,0,0,21.77777778
4907,7,2,2009,12,0,0,22.89444444
4908,7,3,2009,12,0,0.762,24.73333333
4909,7,4,2009,12,0,0,24.95555556
4910,7,5,2009,12,0,0,27.77777778
4911,7,6,2009,12,0,0,23.00555556
4912,7,7,2009,12,0,0,19.17777778
4913,7,8,2009,12,0,0,19.88888889
4914,7,9,2009,12,0,0,18.34444444
4915,7,10,2009,12,0,0,22.03888889
4916,7,11,2009,12,0,0,23.11111111
4917,7,12,2009,12,0,2.794,22.58888889
4918,7,13,2009,12,0,0.762,19.18333333
4919,7,14,2009,12,0,0,20.05555556
4920,7,15,2009,12,0,0,22.8
4921,7,16,2009,12,0,0,24.5
4922,7,17,2009,12,0,0,25.98333333
4923,7,18,2009,12,0,0,27.44444444
4924,7,19,2009,12,0,0,26.21666667
4925,7,20,2009,12,0,0,22.59444444
4926,7,21,2009,12,0,0,24.57222222
4927,7,22,2009,12,0,0,26.71111111
4928,7,23,2009,12,0,0,25.85
4929,7,24,2009,12,0,0,25
4930,7,25,2009,12,0,0,24.9
4931,7,26,2009,12,0,0,25.87222222
4932,7,27,2009,12,0,0,23.75555556
4933,7,28,2009,12,0,0,25.08333333
4934,7,29,2009,12,0,0,24.80555556
4935,7,30,2009,12,0,0,23.95555556
4936,7,31,2009,12,0,0,25.12777778
4937,8,1,2009,12,0,0,26.22777778
4938,8,2,2009,12,0,0,25.77777778
4939,8,3,2009,12,0,0,27.74444444
4940,8,4,2009,12,0,0.508,27.73333333
4941,8,5,2009,12,0,0.254,25.38888889
4942,8,6,2009,12,0,13.208,17.86111111
4943,8,7,2009,12,0,25.146,13.11111111
4944,8,8,2009,12,0,1.27,15.21111111
4945,8,9,2009,12,0,1.27,19.64444444
4946,8,10,2009,12,0,0,22.88888889
4947,8,11,2009,12,0,0,24.72222222
4948,8,12,2009,12,0,0,23.43333333
4949,8,13,2009,12,0,0,20.3
4950,8,14,2009,12,0,0,17.91666667
4951,8,15,2009,12,0,0,15.07777778
4952,8,16,2009,12,0,0,16.91666667
4953,8,17,2009,12,0,0,18.47777778
4954,8,18,2009,12,0,0,19.31666667
4955,8,19,2009,12,0,0,22.18333333
4956,8,20,2009,12,0,0,24.91111111
4957,8,21,2009,12,0,0,25.55
4958,8,22,2009,12,0,0,23.17777778
4959,8,23,2009,12,0,0,21.25
4960,8,24,2009,12,0,0,21.37222222
4961,8,25,2009,12,0,0,26.26111111
4962,8,26,2009,12,0,0,25.98888889
4963,8,27,2009,12,0,0,24.32222222
4964,8,28,2009,12,0,0,24.87777778
4965,8,29,2009,12,0,0.762,23.41111111
4966,8,30,2009,12,0,0.254,20.04444444
4967,8,31,2009,12,0,0,22.96666667
4968,9,1,2009,12,0,0,24.29444444
4969,9,2,2009,12,0,0,23.76111111
4970,9,3,2009,12,0,0,24.23333333
4971,9,4,2009,12,0,0,20.57777778
4972,9,5,2009,12,0,0,24.54444444
4973,9,6,2009,12,0,0,19.86666667
4974,9,7,2009,12,0,0,13.91666667
4975,9,8,2009,12,0,0,14.25555556
4976,9,9,2009,12,0,0,17.45
4977,9,10,2009,12,0,0,19.7
4978,9,11,2009,12,0,0,20.16111111
4979,9,12,2009,12,0,0,21.07777778
4980,9,13,2009,12,0,0,21.46666667
4981,9,14,2009,12,0,0,21.08333333
4982,9,15,2009,12,0,0,20.18333333
4983,9,16,2009,12,0,0,22.43333333
4984,9,17,2009,12,0,0,22.92777778
4985,9,18,2009,12,0,0,19.78333333
4986,9,19,2009,12,0,0,21.65
4987,9,20,2009,12,0,0,16.38333333
4988,9,21,2009,12,0,0,13.65555556
4989,9,22,2009,12,0,0,15.73888889
4990,9,23,2009,12,0,0,18.39444444
4991,9,24,2009,12,0,0,18.92222222
4992,9,25,2009,12,0,0,18.96666667
4993,9,26,2009,12,0,0,17.92777778
4994,9,27,2009,12,0,0,15.62222222
4995,9,28,2009,12,0,0,16.85
4996,9,29,2009,12,0,0,14.77777778
4997,9,30,2009,12,0,0,8.505555556
4998,10,1,2009,12,0,0,6.227777778
4999,10,2,2009,12,0,0,8.566666667
5000,10,3,2009,12,0,0.762,6.805555556
5001,10,4,2009,12,0,13.208,5.616666667
5002,10,5,2009,12,0,4.572,5.538888889
5003,10,6,2009,12,0,1.016,6.172222222
5004,10,7,2009,12,0,0.508,7.377777778
5005,10,8,2009,12,0,0,7.555555556
5006,10,9,2009,12,0,0.254,7.4
5007,10,10,2009,12,0,0,3.794444444
5008,10,11,2009,12,0,0,3.938888889
5009,10,12,2009,12,0,0,6.9
5010,10,13,2009,12,0,3.048,10.37222222
5011,10,14,2009,12,0,1.524,15.33888889
5012,10,15,2009,12,0,1.27,13.05555556
5013,10,16,2009,12,0,0,12.4
5014,10,17,2009,12,0,2.032,14.3
5015,10,18,2009,12,0,0,14.40555556
5016,10,19,2009,12,0,3.048,12.31111111
5017,10,20,2009,12,0,0.762,8.633333333
5018,10,21,2009,12,0,0,8.55
5019,10,22,2009,12,0,0,10.85
5020,10,23,2009,12,0,1.016,11.32777778
5021,10,24,2009,12,0,2.032,9.038888889
5022,10,25,2009,12,0,0,5.111111111
5023,10,26,2009,12,0,0.762,10.75
5024,10,27,2009,12,0,1.778,4.144444444
5025,10,28,2009,12,0,0,3.316666667
5026,10,29,2009,12,0,0,-0.2
5027,10,30,2009,12,0,0.762,5.383333333
5028,10,31,2009,12,0,0,7.627777778
5029,11,1,2009,12,0,0.762,7.305555556
5030,11,2,2009,12,0,0,5.011111111
5031,11,3,2009,12,0,0,4.394444444
5032,11,4,2009,12,0,0,6.211111111
5033,11,5,2009,12,0,0,6.327777778
5034,11,6,2009,12,0,0.762,8.922222222
5035,11,7,2009,12,0,0,7.25
5036,11,8,2009,12,0,0,5.688888889
5037,11,9,2009,12,0,0.762,6.644444444
5038,11,10,2009,12,0,0,10.98888889
5039,11,11,2009,12,0,1.27,8.155555556
5040,11,12,2009,12,0,8.382,3.755555556
5041,11,13,2009,12,0,0.254,2.4
5042,11,14,2009,12,0,2.794,-0.061111111
5043,11,15,2009,12,0,0,0.3
5044,11,16,2009,12,0,0.254,3.144444444
5045,11,17,2009,12,0,0,10.58888889
5046,11,18,2009,12,0,0,5.4
5047,11,19,2009,12,0,0.254,4.605555556
5048,11,20,2009,12,0,0,9.216666667
5049,11,21,2009,12,0,0,3.916666667
5050,11,22,2009,12,0,2.54,4.366666667
5051,11,23,2009,12,0,0,1.166666667
5052,11,24,2009,12,0,0,0.488888889
5053,11,25,2009,12,0,0,0.427777778
5054,11,26,2009,12,0,0,1.194444444
5055,11,27,2009,12,0,3.048,1.783333333
5056,11,28,2009,12,0,1.27,2.016666667
5057,11,29,2009,12,0,0,0.105555556
5058,11,30,2009,12,0,0,1.044444444
5059,12,1,2009,12,0,0,0.216666667
5060,12,2,2009,12,0,0,-2.533333333
5061,12,3,2009,12,0,0,-4
5062,12,4,2009,12,0,0,-3.427777778
5063,12,5,2009,12,0,0,-3.638888889
5064,12,6,2009,12,0,0.254,-4.494444444
5065,12,7,2009,12,0,1.524,-8.777777778
5066,12,8,2009,12,0,0.508,-13.96111111
5067,12,9,2009,12,0,0,-13.94444444
5068,12,10,2009,12,0,0,-13.01111111
5069,12,11,2009,12,0,0,-11.22777778
5070,12,12,2009,12,0,2.032,-5.822222222
5071,12,13,2009,12,0,1.27,-3.2
5072,12,14,2009,12,0,1.27,-0.111111111
5073,12,15,2009,12,0,26.162,4.244444444
5074,12,16,2009,12,0,7.112,5.205555556
5075,12,17,2009,12,0,0,2.177777778
5076,12,18,2009,12,0,0,2.288888889
5077,12,19,2009,12,0,0,0.894444444
5078,12,20,2009,12,0,1.27,2.372222222
5079,12,21,2009,12,0,0,7.605555556
5080,12,22,2009,12,0,0,-0.505555556
5081,12,23,2009,12,0,0,-3.716666667
5082,12,24,2009,12,0,0,-4.977777778
5083,12,25,2009,12,0,0,-5.583333333
5084,12,26,2009,12,0,0,-5.205555556
5085,12,27,2009,12,0,0,-4.377777778
5086,12,28,2009,12,0,0,-2.344444444
5087,12,29,2009,12,0,0.254,-1.95
5088,12,30,2009,12,0,6.35,0.566666667
5089,12,31,2009,12,0,7.62,1.638888889
5090,1,1,2010,12,0,13.97,5.211111111
5091,1,2,2010,12,0,0,2.622222222
5092,1,3,2010,12,0,0,-0.783333333
5093,1,4,2010,12,0,0,-0.272222222
5094,1,5,2010,12,0,1.27,1.294444444
5095,1,6,2010,12,0,2.032,1.172222222
5096,1,7,2010,12,0,0,-2.922222222
5097,1,8,2010,12,0,0,-4.927777778
5098,1,9,2010,12,0,0,-0.438888889
5099,1,10,2010,12,0,0,2.088888889
5100,1,11,2010,12,0,0,0.933333333
5101,1,12,2010,12,0,0.508,7.383333333
5102,1,13,2010,12,0,1.524,4.516666667
5103,1,14,2010,12,0,0.508,2.627777778
5104,1,15,2010,12,0,1.27,5.216666667
5105,1,16,2010,12,0,0,3.477777778
5106,1,17,2010,12,0,1.524,3.594444444
5107,1,18,2010,12,0,0,9.416666667
5108,1,19,2010,12,0,4.064,7.833333333
5109,1,20,2010,12,0,0.254,6.983333333
5110,1,21,2010,12,0,0.254,6.866666667
5111,1,22,2010,12,0,1.016,2.438888889
5112,1,23,2010,12,0,2.794,2.222222222
5113,1,24,2010,12,0,0,2.6
5114,1,25,2010,12,0,0.508,5.55
5115,1,26,2010,12,0,8.128,4.616666667
5116,1,27,2010,12,0,0,3.761111111
5117,1,28,2010,12,0,0,3.777777778
5118,1,29,2010,12,0,0.254,2.166666667
5119,1,30,2010,12,0,2.54,0.666666667
5120,1,31,2010,12,0,5.334,1.394444444
5121,2,1,2010,12,0,0.254,1.905555556
5122,2,2,2010,12,0,0,2.527777778
5123,2,3,2010,12,0,1.27,1.977777778
5124,2,4,2010,12,0,1.016,3.538888889
5125,2,5,2010,12,0,9.144,6.322222222
5126,2,6,2010,12,0,0,3.661111111
5127,2,7,2010,12,0,0,2.138888889
5128,2,8,2010,12,0,0,1.933333333
5129,2,9,2010,12,0,0,2.666666667
5130,2,10,2010,12,0,0.254,4.177777778
5131,2,11,2010,12,0,0,6.961111111
5132,2,12,2010,12,0,1.016,7.527777778
5133,2,13,2010,12,0,2.54,5.488888889
5134,2,14,2010,12,0,1.016,5.594444444
5135,2,15,2010,12,0,0.254,5.183333333
5136,2,16,2010,12,0,0.762,6.977777778
5137,2,17,2010,12,0,0,6.155555556
5138,2,18,2010,12,0,0.254,4.1
5139,2,19,2010,12,0,0,3.216666667
5140,2,20,2010,12,0,1.016,2.294444444
5141,2,21,2010,12,0,0,0.705555556
5142,2,22,2010,12,0,0,-0.816666667
5143,2,23,2010,12,0,0,2.461111111
5144,2,24,2010,12,0,9.144,4.116666667
5145,2,25,2010,12,0,0.254,4.7
5146,2,26,2010,12,0,1.524,9.288888889
5147,2,27,2010,12,0,0.254,8.105555556
5148,2,28,2010,12,0,0,6.611111111
5149,3,1,2010,12,0,0,6.783333333
5150,3,2,2010,12,0,0,7.661111111
5151,3,3,2010,12,0,1.27,9.033333333
5152,3,4,2010,12,0,4.318,5.388888889
5153,3,5,2010,12,0,0,5.888888889
5154,3,6,2010,12,0,0.254,6.288888889
5155,3,7,2010,12,0,0,7.116666667
5156,3,8,2010,12,0,3.81,4.761111111
5157,3,9,2010,12,0,1.778,1.805555556
5158,3,10,2010,12,0,0,2.144444444
5159,3,11,2010,12,0,0,4.494444444
5160,3,12,2010,12,0,0,11.32222222
5161,3,13,2010,12,0,14.478,3.233333333
5162,3,14,2010,12,0,0,2.733333333
5163,3,15,2010,12,0,0,6.35
5164,3,16,2010,12,0,0,10.30555556
5165,3,17,2010,12,0,0,10.06666667
5166,3,18,2010,12,0,0,5.916666667
5167,3,19,2010,12,0,0,5.127777778
5168,3,20,2010,12,0,0,8.516666667
5169,3,21,2010,12,0,1.27,10.42222222
5170,3,22,2010,12,0,0,6.144444444
5171,3,23,2010,12,0,0,4.427777778
5172,3,24,2010,12,0,0,8.477777778
5173,3,25,2010,12,0,4.572,9.233333333
5174,3,26,2010,12,0,0.508,5.466666667
5175,3,27,2010,12,0,0,5.455555556
5176,3,28,2010,12,0,0,13.18333333
5177,3,29,2010,12,0,0.762,14.12777778
5178,3,30,2010,12,0,12.954,4.65
5179,3,31,2010,12,0,0,4.783333333
5180,4,1,2010,12,0,3.302,2.055555556
5181,4,2,2010,12,0,6.604,1.938888889
5182,4,3,2010,12,0,2.286,3.577777778
5183,4,4,2010,12,0,0.254,4.844444444
5184,4,5,2010,12,0,0.254,6
5185,4,6,2010,12,0,0.254,5.594444444
5186,4,7,2010,12,0,0,6.283333333
5187,4,8,2010,12,0,1.016,9.022222222
5188,4,9,2010,12,0,0,2.944444444
5189,4,10,2010,12,0,0,6.088888889
5190,4,11,2010,12,0,0,10.83333333
5191,4,12,2010,12,0,2.286,7.711111111
5192,4,13,2010,12,0,1.27,6.561111111
5193,4,14,2010,12,0,0.254,10.50555556
5194,4,15,2010,12,0,0.254,14.4
5195,4,16,2010,12,0,0.254,14.67222222
5196,4,17,2010,12,0,0,14.52777778
5197,4,18,2010,12,0,0.254,14.59444444
5198,4,19,2010,12,0,0,16.12777778
5199,4,20,2010,12,0,15.494,16.33888889
5200,4,21,2010,12,0,4.318,11.46111111
5201,4,22,2010,12,0,0.762,11.35
5202,4,23,2010,12,0,0.508,10.64444444
5203,4,24,2010,12,0,0,10.36111111
5204,4,25,2010,12,0,0,8.588888889
5205,4,26,2010,12,0,0.254,13.71111111
5206,4,27,2010,12,0,1.524,15.38333333
5207,4,28,2010,12,0,2.286,6.216666667
5208,4,29,2010,12,0,0.508,5.772222222
5209,4,30,2010,12,0,0,7.694444444
5210,5,1,2010,12,0,0.254,6.416666667
5211,5,2,2010,12,0,0,8.883333333
5212,5,3,2010,12,0,0.508,11.41666667
5213,5,4,2010,12,0,0,6.672222222
5214,5,5,2010,12,0,1.016,6.438888889
5215,5,6,2010,12,0,0,7.261111111
5216,5,7,2010,12,0,0,9.2
5217,5,8,2010,12,0,0,11.68333333
5218,5,9,2010,12,0,0,11.46111111
5219,5,10,2010,12,0,2.032,7.666666667
5220,5,11,2010,12,0,2.54,12.58333333
5221,5,12,2010,12,0,0,13.97777778
5222,5,13,2010,12,0,0,12.61666667
5223,5,14,2010,12,0,0,14.97222222
5224,5,15,2010,12,0,0,16.95
5225,5,16,2010,12,0,0,20.33333333
5226,5,17,2010,12,0,1.27,21.17777778
5227,5,18,2010,12,0,4.064,13.11666667
5228,5,19,2010,12,0,2.54,15.12222222
5229,5,20,2010,12,0,3.81,11.83888889
5230,5,21,2010,12,0,0,8.772222222
5231,5,22,2010,12,0,39.37,4.35
5232,5,23,2010,12,0,1.27,6.816666667
5233,5,24,2010,12,0,0.762,8.994444444
5234,5,25,2010,12,0,0,14.06111111
5235,5,26,2010,12,0,0,15.28888889
5236,5,27,2010,12,0,2.794,12.03888889
5237,5,28,2010,12,0,2.286,11.59444444
5238,5,29,2010,12,0,1.016,11.5
5239,5,30,2010,12,0,0,14.18333333
5240,5,31,2010,12,0,0,14.99444444
5241,6,1,2010,12,0,0.254,16.11111111
5242,6,2,2010,12,0,1.016,15.91111111
5243,6,3,2010,12,0,1.778,16.76111111
5244,6,4,2010,12,0,9.652,16.34444444
5245,6,5,2010,12,0,0,17.12777778
5246,6,6,2010,12,0,5.588,17.76666667
5247,6,7,2010,12,0,0.508,18.78333333
5248,6,8,2010,12,0,0,17.71666667
5249,6,9,2010,12,0,0,18.88888889
5250,6,10,2010,12,0,1.778,13.23888889
5251,6,11,2010,12,0,0,14.24444444
5252,6,12,2010,12,0,0,18.51111111
5253,6,13,2010,12,0,0,18.76666667
5254,6,14,2010,12,0,0,20.20555556
5255,6,15,2010,12,0,0.254,17.98888889
5256,6,16,2010,12,0,0,12.95
5257,6,17,2010,12,0,0,11.98333333
5258,6,18,2010,12,0,0,17.41666667
5259,6,19,2010,12,0,0,19.31666667
5260,6,20,2010,12,0,1.778,15.3
5261,6,21,2010,12,0,1.016,14.95
5262,6,22,2010,12,0,0,17.25
5263,6,23,2010,12,0,0,22.85
5264,6,24,2010,12,0,0.508,22.54444444
5265,6,25,2010,12,0,0.254,20.75555556
5266,6,26,2010,12,0,0,20.43333333
5267,6,27,2010,12,0,0,21.17777778
5268,6,28,2010,12,0,0,24.97222222
5269,6,29,2010,12,0,0,24.42222222
5270,6,30,2010,12,0,0,21.17777778
5271,7,1,2010,12,0,0,20.37222222
5272,7,2,2010,12,0,0.508,17.6
5273,7,3,2010,12,0,0,15.61111111
5274,7,4,2010,12,0,0,17.28333333
5275,7,5,2010,12,0,0,17.95555556
5276,7,6,2010,12,0,0,17.75
5277,7,7,2010,12,0,0,20.8
5278,7,8,2010,12,0,0,22.78333333
5279,7,9,2010,12,0,0.254,23.4
5280,7,10,2010,12,0,0,25.12777778
5281,7,11,2010,12,0,0,25.81111111
5282,7,12,2010,12,0,0,23.61111111
5283,7,13,2010,12,0,0,18.82777778
5284,7,14,2010,12,0,0,17.49444444
5285,7,15,2010,12,0,0,22.37777778
5286,7,16,2010,12,0,0,25.37777778
5287,7,17,2010,12,0,0,25.59444444
5288,7,18,2010,12,0,0,24.91666667
5289,7,19,2010,12,0,0,21.73888889
5290,7,20,2010,12,0,0,21.61111111
5291,7,21,2010,12,0,0,23.08333333
5292,7,22,2010,12,0,0,22.59444444
5293,7,23,2010,12,0,0,21.25
5294,7,24,2010,12,0,0,21.97222222
5295,7,25,2010,12,0,0,24.61666667
5296,7,26,2010,12,0,5.334,25.02222222
5297,7,27,2010,12,0,1.016,25.35555556
5298,7,28,2010,12,0,2.286,23.94444444
5299,7,29,2010,12,0,0.254,24.05
5300,7,30,2010,12,0,0,25.48888889
5301,7,31,2010,12,0,0,25.57777778
5302,8,1,2010,12,0,0.254,22.86111111
5303,8,2,2010,12,0,0,23.08333333
5304,8,3,2010,12,0,0,23.21111111
5305,8,4,2010,12,0,0,24.52222222
5306,8,5,2010,12,0,0,26.52222222
5307,8,6,2010,12,0,0,25.4
5308,8,7,2010,12,0,0,23.7
5309,8,8,2010,12,0,0,22.38333333
5310,8,9,2010,12,0,0,23.87222222
5311,8,10,2010,12,0,2.032,21.93888889
5312,8,11,2010,12,0,1.524,16.97222222
5313,8,12,2010,12,0,0,16.92222222
5314,8,13,2010,12,0,0,20.75555556
5315,8,14,2010,12,0,0,20.76666667
5316,8,15,2010,12,0,0,21.9
5317,8,16,2010,12,0,0,22.26111111
5318,8,17,2010,12,0,0,25.21666667
5319,8,18,2010,12,0,0,23.51111111
5320,8,19,2010,12,0,0,22.27777778
5321,8,20,2010,12,0,0,21.76111111
5322,8,21,2010,12,0,0,25.18888889
5323,8,22,2010,12,0,0,19.85
5324,8,23,2010,12,0,0,15.57222222
5325,8,24,2010,12,0,0,18.63333333
5326,8,25,2010,12,0,0,21.6
5327,8,26,2010,12,0,0,26.18333333
5328,8,27,2010,12,0,0,17.48888889
5329,8,28,2010,12,0,0.254,15.36666667
5330,8,29,2010,12,0,1.524,13.35555556
5331,8,30,2010,12,0,0.508,14.06111111
5332,8,31,2010,12,0,0,15.72777778
5333,9,1,2010,12,0,0,18.65
5334,9,2,2010,12,0,0,17.73888889
5335,9,3,2010,12,0,0,20.15555556
5336,9,4,2010,12,0,0,20.95555556
5337,9,5,2010,12,0,0,15.03333333
5338,9,6,2010,12,0,0,12.25555556
5339,9,7,2010,12,0,0,16.7
5340,9,8,2010,12,0,0,14.58333333
5341,9,9,2010,12,0,0,13.62777778
5342,9,10,2010,12,0,0,12.84444444
5343,9,11,2010,12,0,0,16.98333333
5344,9,12,2010,12,0,0,17.69444444
5345,9,13,2010,12,0,0,18.46111111
5346,9,14,2010,12,0,0,18.14444444
5347,9,15,2010,12,0,0,18.7
5348,9,16,2010,12,0,0,18.75555556
5349,9,17,2010,12,0,0,19.64444444
5350,9,18,2010,12,0,0,19.23888889
5351,9,19,2010,12,0,0,18
5352,9,20,2010,12,0,0,14.11111111
5353,9,21,2010,12,0,0,14.82777778
5354,9,22,2010,12,0,0,13.93333333
5355,9,23,2010,12,0,0,13.51666667
5356,9,24,2010,12,0,0,15.79444444
5357,9,25,2010,12,0,0,18.16666667
5358,9,26,2010,12,0,0,19.05
5359,9,27,2010,12,0,0,18.20555556
5360,9,28,2010,12,0,0,17.96111111
5361,9,29,2010,12,0,0,17.46111111
5362,9,30,2010,12,0,0,18.18333333
5363,10,1,2010,12,0,0,18.63333333
5364,10,2,2010,12,0,0,19.20555556
5365,10,3,2010,12,0,0,19.87777778
5366,10,4,2010,12,0,0,16.22222222
5367,10,5,2010,12,0,3.302,12.75555556
5368,10,6,2010,12,0,1.778,13.79444444
5369,10,7,2010,12,0,0,15.92777778
5370,10,8,2010,12,0,0,10.91666667
5371,10,9,2010,12,0,0,11.99444444
5372,10,10,2010,12,0,0,15.42777778
5373,10,11,2010,12,0,1.27,12.12777778
5374,10,12,2010,12,0,0,7.733333333
5375,10,13,2010,12,0,0,10.57222222
5376,10,14,2010,12,0,0,11.6
5377,10,15,2010,12,0,0,13.56666667
5378,10,16,2010,12,0,0,13.90555556
5379,10,17,2010,12,0,0,11.71666667
5380,10,18,2010,12,0,0,8.522222222
5381,10,19,2010,12,0,0,8.355555556
5382,10,20,2010,12,0,0,9.733333333
5383,10,21,2010,12,0,0,9.988888889
5384,10,22,2010,12,0,0,11.31111111
5385,10,23,2010,12,0,0,10.3
5386,10,24,2010,12,0,16.256,10.74444444
5387,10,25,2010,12,0,0.254,6.838888889
5388,10,26,2010,12,0,6.858,5.688888889
5389,10,27,2010,12,0,0,7.005555556
5390,10,28,2010,12,0,0,11.72777778
5391,10,29,2010,12,0,0,9.65
5392,10,30,2010,12,0,0,7
5393,10,31,2010,12,0,2.286,9.677777778
5394,11,1,2010,12,0,0,10.21111111
5395,11,2,2010,12,0,0,9.605555556
5396,11,3,2010,12,0,0,9.805555556
5397,11,4,2010,12,0,0,9.511111111
5398,11,5,2010,12,0,0,8.9
5399,11,6,2010,12,0,0.508,12.36111111
5400,11,7,2010,12,0,14.986,11.56666667
5401,11,8,2010,12,0,1.27,5.072222222
5402,11,9,2010,12,0,0.254,3
5403,11,10,2010,12,0,0.508,3.85
5404,11,11,2010,12,0,0.254,2.161111111
5405,11,12,2010,12,0,0.254,3.816666667
5406,11,13,2010,12,0,0,1.961111111
5407,11,14,2010,12,0,0.762,4.861111111
5408,11,15,2010,12,0,0.508,8.166666667
5409,11,16,2010,12,0,1.016,7.616666667
5410,11,17,2010,12,0,0,8.755555556
5411,11,18,2010,12,0,0,10.19444444
5412,11,19,2010,12,0,0,2.922222222
5413,11,20,2010,12,0,2.794,1.166666667
5414,11,21,2010,12,0,2.286,-0.655555556
5415,11,22,2010,12,0,5.334,1.138888889
5416,11,23,2010,12,0,7.62,-3.183333333
5417,11,24,2010,12,0,0,-10.15555556
5418,11,25,2010,12,0,0,-8.772222222
5419,11,26,2010,12,0,0,-3.3
5420,11,27,2010,12,0,2.032,-0.794444444
5421,11,28,2010,12,0,2.794,-1.722222222
5422,11,29,2010,12,0,0.254,-6.044444444
5423,11,30,2010,12,0,4.318,-2.616666667
5424,12,1,2010,12,0,13.462,0.255555556
5425,12,2,2010,12,0,3.048,1.061111111
5426,12,3,2010,12,0,1.016,0.183333333
5427,12,4,2010,12,0,2.794,0.494444444
5428,12,5,2010,12,0,0,1.327777778
5429,12,6,2010,12,0,7.112,2.038888889
5430,12,7,2010,12,0,0.254,0.522222222
5431,12,8,2010,12,0,1.016,3.216666667
5432,12,9,2010,12,0,0,3.038888889
5433,12,10,2010,12,0,0,4.561111111
5434,12,11,2010,12,0,2.286,2.555555556
5435,12,12,2010,12,0,0,4.366666667
5436,12,13,2010,12,0,2.032,5.116666667
5437,12,14,2010,12,0,7.366,6.172222222
5438,12,15,2010,12,0,0,0.911111111
5439,12,16,2010,12,0,0,-0.905555556
5440,12,17,2010,12,0,0,-2.6
5441,12,18,2010,12,0,2.032,1.855555556
5442,12,19,2010,12,0,14.732,1.983333333
5443,12,20,2010,12,0,1.778,2.811111111
5444,12,21,2010,12,0,0,0.583333333
5445,12,22,2010,12,0,0,-0.455555556
5446,12,23,2010,12,0,0,0.75
5447,12,24,2010,12,0,0.508,1.522222222
5448,12,25,2010,12,0,0,2.822222222
5449,12,26,2010,12,0,4.318,3.705555556
5450,12,27,2010,12,0,0,3.077777778
5451,12,28,2010,12,0,18.542,3.894444444
5452,12,29,2010,12,0,13.97,2.033333333
5453,12,30,2010,12,0,1.27,-4.527777778
5454,12,31,2010,12,0,0,-8.555555556
5455,1,1,2011,12,0,0,-9.072222222
5456,1,2,2011,12,0,0,-6.333333333
5457,1,3,2011,12,0,0,-8.755555556
5458,1,4,2011,12,0,0,-8.25
5459,1,5,2011,12,0,0,-4.488888889
5460,1,6,2011,12,0,0,-3.822222222
5461,1,7,2011,12,0,0,-3.638888889
5462,1,8,2011,12,0,0,-2.761111111
5463,1,9,2011,12,0,0,-3.794444444
5464,1,10,2011,12,0,0,-3.211111111
5465,1,11,2011,12,0,0,-5
5466,1,12,2011,12,0,0,1.455555556
5467,1,13,2011,12,0,4.318,1.866666667
5468,1,14,2011,12,0,1.016,4.472222222
5469,1,15,2011,12,0,2.032,2.905555556
5470,1,16,2011,12,0,19.558,5.777777778
5471,1,17,2011,12,0,2.794,6.372222222
5472,1,18,2011,12,0,0.508,2.25
5473,1,19,2011,12,0,1.27,0.933333333
5474,1,20,2011,12,0,0,-1.127777778
5475,1,21,2011,12,0,0.254,1.344444444
5476,1,22,2011,12,0,0,0.211111111
5477,1,23,2011,12,0,0,0.638888889
5478,1,24,2011,12,0,1.27,1.194444444
5479,1,25,2011,12,0,0,0.861111111
5480,1,26,2011,12,0,0,0.766666667
5481,1,27,2011,12,0,0,2.677777778
5482,1,28,2011,12,0,0,0.677777778
5483,1,29,2011,12,0,0,0.377777778
5484,1,30,2011,12,0,0,0.366666667
5485,1,31,2011,12,0,1.778,0.038888889
5486,2,1,2011,12,0,0,-4.805555556
5487,2,2,2011,12,0,0,-5.8
5488,2,3,2011,12,0,0,-2.827777778
5489,2,4,2011,12,0,0,1.411111111
5490,2,5,2011,12,0,0,4.333333333
5491,2,6,2011,12,0,0,1.7
5492,2,7,2011,12,0,1.016,2.694444444
5493,2,8,2011,12,0,0,1.216666667
5494,2,9,2011,12,0,0,-0.888888889
5495,2,10,2011,12,0,0,-1.244444444
5496,2,11,2011,12,0,0,1.322222222
5497,2,12,2011,12,0,0,7.388888889
5498,2,13,2011,12,0,0,8.611111111
5499,2,14,2011,12,0,0,7.405555556
5500,2,15,2011,12,0,0,13.39444444
5501,2,16,2011,12,0,2.032,4.683333333
