ID,month,day,year,hour,nib,precip,tavg,tmax,tmin,srad,windspd,rh,hspec
8694,10,26,2033,12,0,0,20.61,31.8,9.42,129.6288,1.49,0.39,0.006417
8695,10,27,2033,12,0,0,21.805,30.02,13.59,127.314,3.66,0.37,0.006551
8696,10,28,2033,12,0,0,17.76,22.81,12.71,114.5826,2.11,0.68,0.00937
8697,10,29,2033,12,0,4.03,11.685,18.34,5.03,67.1292,1.2,0.7,0.006521
8698,10,30,2033,12,0,0,12.32,16.56,8.08,131.9436,4.12,0.38,0.003691
8699,10,31,2033,12,0,5.08,7.365,10.6,4.13,54.3978,5.82,0.9,0.006273
8700,11,1,2033,12,0,0,11.125,19.04,3.21,128.4714,1.92,0.7,0.006284
8701,11,2,2033,12,0,1.6,9.73,14.77,4.69,71.7588,1.22,0.83,0.006789
8702,11,3,2033,12,0,0,19.42,29.82,9.02,109.953,1.61,0.72,0.011006
8703,11,4,2033,12,0,6.1,12.89,18.53,7.25,48.6108,0.17,0.99,0.009981
8704,11,5,2033,12,0,0,14.265,20.9,7.63,101.8512,3.59,0.52,0.005733
8705,11,6,2033,12,0,0,15.99,24.98,7,103.0086,2.86,0.49,0.006035
8706,11,7,2033,12,0,2.77,12.33,17.76,6.9,42.8238,3.71,0.94,0.009136
8707,11,8,2033,12,0,0,13.635,18.74,8.53,97.2216,3.36,0.59,0.006244
8708,11,9,2033,12,0,0,14.47,18.49,10.45,86.805,1.88,0.52,0.005809
8709,11,10,2033,12,0,0,9.95,15.03,4.87,99.5364,2.48,0.75,0.006226
8710,11,11,2033,12,0,0,-0.865,0.6,-2.33,21.9906,4.12,0.82,0.003197
8711,11,12,2033,12,0,1.84,7.825,8.48,7.17,31.2498,3.13,0.92,0.006617
8712,11,13,2033,12,0,1.33,7.645,10.02,5.27,45.1386,1.93,0.97,0.006892
8713,11,14,2033,12,0,0,5.41,9.39,1.43,89.1198,2.32,0.5,0.003047
8714,11,15,2033,12,0,0,6.755,11.87,1.64,98.379,2.82,0.68,0.004546
8715,11,16,2033,12,0,0,10.145,14.56,5.73,78.7032,1.09,0.66,0.005551
8716,11,17,2033,12,0,0,7.715,14.06,1.37,94.9068,3.03,0.66,0.004712
8717,11,18,2033,12,0,7.89,5.745,8.57,2.92,45.1386,1.29,0.8,0.004989
8718,11,19,2033,12,0,0,12.455,20.7,4.21,87.9624,4.38,0.73,0.007153
8719,11,20,2033,12,0,0,8.97,15.56,2.38,87.9624,3.4,0.8,0.006218
8720,11,21,2033,12,0,0,7.955,15.28,0.63,90.2772,1.23,0.7,0.005079
8721,11,22,2033,12,0,0,5.695,9.59,1.8,83.3328,1.67,0.71,0.004412
8722,11,23,2033,12,0,0,16.505,20.91,12.1,79.8606,1.09,0.69,0.008782
8723,11,24,2033,12,0,0,12.64,15.85,9.43,77.5458,0.7,0.67,0.006645
8724,11,25,2033,12,0,0,7.815,9.08,6.55,83.3328,3.11,0.9,0.006469
8725,11,26,2033,12,0,0,6.835,12.13,1.54,75.231,2.33,0.41,0.002756
8726,11,27,2033,12,0,0,9.605,15.38,3.83,83.3328,5.25,0.58,0.004705
8727,11,28,2033,12,0,0,4.49,5.55,3.43,72.9162,1.06,0.44,0.002515
8728,11,29,2033,12,0,0,2.605,6.01,-0.8,75.231,2.35,0.66,0.003303
8729,11,30,2033,12,0,0,5,10.72,-0.72,76.3884,0.97,0.55,0.003257
8730,12,1,2033,12,0,0,1.29,5.7,-3.12,71.7588,2.42,0.52,0.00237
8731,12,2,2033,12,0,0,-1.18,1.78,-4.14,60.1848,4.86,0.99,0.003772
8732,12,3,2033,12,0,0,-1.975,3.6,-7.55,62.4996,1.37,0.98,0.003522
8733,12,4,2033,12,0,8.77,6.59,9.45,3.73,41.6664,3.87,0.99,0.006544
8734,12,5,2033,12,0,0,15.035,17.93,12.14,87.9624,4.22,1,0.011586
8735,12,6,2033,12,0,0,4.06,7.87,0.25,75.231,4.05,0.48,0.002662
8736,12,7,2033,12,0,0,6.725,8.81,4.64,70.6014,0.9,0.79,0.005271
8737,12,8,2033,12,0,3.45,2.805,5.95,-0.34,54.3978,2.04,0.99,0.005026
8738,12,9,2033,12,0,0,6.305,11.15,1.46,76.3884,1.37,0.7,0.004537
8739,12,10,2033,12,0,1.64,1.625,4.35,-1.1,33.5646,0.46,1,0.004667
8740,12,11,2033,12,0,1.7,1.73,2.18,1.28,19.6758,1.34,0.99,0.004656
8741,12,12,2033,12,0,0,9.085,10.54,7.63,67.1292,4.11,0.91,0.007128
8742,12,13,2033,12,0,0,5.855,7.5,4.21,63.657,7.27,0.52,0.003268
8743,12,14,2033,12,0,0,7.89,9.41,6.37,65.9718,0.89,0.81,0.005852
8744,12,15,2033,12,0,0,9.375,10.69,8.06,61.3422,3.98,0.82,0.006549
8745,12,16,2033,12,0,10.66,3.3,5.61,0.99,26.6202,4.17,0.95,0.004994
8746,12,17,2033,12,0,0,7.455,11.39,3.52,69.444,3.39,0.67,0.004699
8747,12,18,2033,12,0,3.06,1.87,4.31,-0.57,54.3978,0.88,0.99,0.004702
8748,12,19,2033,12,0,0,-1.36,-1.31,-1.41,40.509,1.9,0.99,0.003723
8749,12,20,2033,12,0,0,-3.98,-0.77,-7.19,38.1942,2.83,0.91,0.002818
8750,12,21,2033,12,0,0,-2.695,-0.52,-4.87,71.7588,2.82,0.95,0.003238
8751,12,22,2033,12,0,0,0.11,5.44,-5.22,82.1754,6.72,0.92,0.00385
8752,12,23,2033,12,0,0,3.355,6.21,0.5,75.231,6.04,0.72,0.0038
8753,12,24,2033,12,0,0,2.755,5.76,-0.25,76.3884,1.45,0.9,0.004553
8754,12,25,2033,12,0,0,3.595,5.94,1.25,54.3978,3.9,0.88,0.004723
8755,12,26,2033,12,0,0,3.18,3.95,2.41,63.657,0.54,0.77,0.004014
8756,12,27,2033,12,0,0,0.31,2.87,-2.25,61.3422,2.97,0.91,0.003864
8757,12,28,2033,12,0,0,3.59,6.81,0.37,71.7588,2.42,0.72,0.003863
8758,12,29,2033,12,0,0,5.395,9.96,0.83,67.1292,2.27,0.84,0.005113
8759,12,30,2033,12,0,2.5,4.27,7.45,1.09,23.148,2.62,0.91,0.005121
8760,12,31,2033,12,0,0,6.885,9.63,4.14,56.7126,5.91,0.82,0.005531
8761,1,1,2034,12,0,3.01,6.25,8.99,3.51,10.4166,3.55,0.79,0.005101
8762,1,2,2034,12,0,0,9.48,13.43,5.53,72.9162,3.56,0.5,0.004022
8763,1,3,2034,12,0,0,7.355,11.75,2.96,83.3328,4.57,0.96,0.006687
8764,1,4,2034,12,0,0,10.385,11.36,9.41,75.231,2.16,0.73,0.006238
8765,1,5,2034,12,0,0,5.66,12.28,-0.96,75.231,3.17,0.57,0.003534
8766,1,6,2034,12,0,0,2.775,7.77,-2.22,83.3328,0.71,0.82,0.004154
8767,1,7,2034,12,0,0,4.565,13.62,-4.49,90.2772,2.19,0.86,0.004941
8768,1,8,2034,12,0,0,5.895,9.51,2.28,87.9624,8.22,0.62,0.003907
8769,1,9,2034,12,0,6.56,2.955,5.15,0.76,31.2498,2.68,0.99,0.005079
8770,1,10,2034,12,0,0,3.425,5.15,1.7,65.9718,2.4,0.94,0.004985
8771,1,11,2034,12,0,0,1.565,5.03,-1.9,74.0736,1.93,0.77,0.003578
8772,1,12,2034,12,0,0,3.665,8.37,-1.04,87.9624,3.93,0.71,0.00383
8773,1,13,2034,12,0,0,3.41,8.3,-1.48,85.6476,4.14,1,0.005298
8774,1,14,2034,12,0,0,5.105,10.22,-0.01,91.4346,4.03,0.53,0.003162
8775,1,15,2034,12,0,0,0.485,3.87,-2.9,74.0736,1.2,0.69,0.002967
8776,1,16,2034,12,0,0,-0.005,6.07,-6.08,81.018,1.86,0.5,0.002075
8777,1,17,2034,12,0,0,-4.035,-1.13,-6.94,46.296,1.6,0.99,0.003053
8778,1,18,2034,12,0,0,0.85,6.57,-4.87,82.1754,2.47,0.93,0.004106
8779,1,19,2034,12,0,0,-0.37,4.54,-5.28,81.018,3.43,0.87,0.003517
8780,1,20,2034,12,0,0,0.215,8.74,-8.31,101.8512,2.15,0.76,0.003205
8781,1,21,2034,12,0,0,0.28,7.2,-6.64,96.0642,4.95,0.86,0.003644
8782,1,22,2034,12,0,0,3.845,8.32,-0.63,98.379,3.06,0.64,0.003496
8783,1,23,2034,12,0,0,4.305,7.99,0.62,84.4902,2.56,0.58,0.003272
8784,1,24,2034,12,0,0,6.875,12.37,1.38,83.3328,4.78,0.8,0.005393
8785,1,25,2034,12,0,6.36,6.895,9.64,4.15,41.6664,4.62,0.93,0.006277
8786,1,26,2034,12,0,0,7.675,10.32,5.03,92.592,3.09,0.95,0.006763
8787,1,27,2034,12,0,0,4.085,10.32,-2.15,97.2216,3.21,0.6,0.003333
8788,1,28,2034,12,0,0,8.3,15.57,1.03,91.4346,1.85,0.77,0.00572
8789,1,29,2034,12,0,0,7.1,10.39,3.81,98.379,6.63,0.93,0.006366
8790,1,30,2034,12,0,0,10.065,15.9,4.23,97.2216,2.62,0.82,0.006859
8791,1,31,2034,12,0,0,10.16,16.94,3.38,90.2772,2.33,0.53,0.004462
8792,2,1,2034,12,0,0,9.765,14.46,5.07,100.6938,3.77,0.79,0.006477
8793,2,2,2034,12,0,0,11.675,19.15,4.2,105.3234,2.74,0.84,0.00782
8794,2,3,2034,12,0,0,9.795,13.94,5.65,101.8512,2.43,0.65,0.00534
8795,2,4,2034,12,0,0,5.585,15.15,-3.98,121.527,2.78,0.47,0.002899
8796,2,5,2034,12,0,0,9.995,14.67,5.32,82.1754,4.03,0.75,0.006245
8797,2,6,2034,12,0,0,10.81,17.67,3.95,109.953,3.91,0.68,0.005978
8798,2,7,2034,12,0,0,10.065,17.33,2.8,121.527,5.77,0.58,0.004852
8799,2,8,2034,12,0,0,12.885,23.7,2.07,109.953,2.06,0.78,0.007862
8800,2,9,2034,12,0,0,10.515,19.4,1.63,114.5826,2.84,0.7,0.006034
8801,2,10,2034,12,0,0,10.525,15.73,5.32,133.101,2.48,0.46,0.003968
8802,2,11,2034,12,0,0,7.185,14.04,0.33,113.4252,4.2,0.51,0.003512
8803,2,12,2034,12,0,2.02,8.565,10.85,6.28,43.9812,4.68,0.95,0.007185
8804,2,13,2034,12,0,2.06,5.14,8.88,1.4,77.5458,1.15,0.98,0.00586
8805,2,14,2034,12,0,0,2.775,5.52,0.03,115.74,5.06,0.73,0.003698
8806,2,15,2034,12,0,0,-1.23,2.35,-4.81,81.018,4.62,0.99,0.003758
8807,2,16,2034,12,0,1.18,0.93,4.71,-2.85,52.083,3.36,0.99,0.004396
8808,2,17,2034,12,0,1.6,2.715,4.86,0.57,6.9444,2.61,0.99,0.004994
8809,2,18,2034,12,0,0,9.23,17.07,1.39,119.2122,6.35,0.73,0.005774
8810,2,19,2034,12,0,0,10.165,17.02,3.31,126.1566,4.82,0.62,0.005221
8811,2,20,2034,12,0,4.03,3.755,7.93,-0.42,43.9812,2.09,0.81,0.004397
8812,2,21,2034,12,0,1.55,4.185,8.6,-0.23,57.87,3.57,0.91,0.005091
8813,2,22,2034,12,0,2.74,6.645,11.24,2.05,33.5646,3.26,0.85,0.00564
8814,2,23,2034,12,0,8.88,5.99,7.23,4.75,9.2592,1.95,0.94,0.005962
8815,2,24,2034,12,0,0,7.955,11.48,4.43,121.527,1.56,0.64,0.004644
8816,2,25,2034,12,0,0,4.435,9.7,-0.83,149.3046,4.4,0.63,0.003587
8817,2,26,2034,12,0,0,5.55,10.76,0.34,142.3602,6.49,0.63,0.003876
8818,2,27,2034,12,0,0,5.33,13.59,-2.93,163.1934,4.71,0.6,0.003636
8819,2,28,2034,12,0,0,8.355,16.27,0.44,142.3602,1.92,0.6,0.004474
8820,3,1,2034,12,0,0,6.3,13.03,-0.43,148.1472,5.34,0.54,0.003499
8821,3,2,2034,12,0,0,7.35,16.26,-1.56,164.3508,5.6,0.69,0.004805
8822,3,3,2034,12,0,0,10.79,18.4,3.18,138.888,2.25,0.48,0.004214
8823,3,4,2034,12,0,0,12.07,21.73,2.41,155.0916,4.8,0.27,0.00258
8824,3,5,2034,12,0,0,11.85,16.94,6.76,186.3414,5.34,0.61,0.005744
8825,3,6,2034,12,0,7.14,14.95,22.99,6.91,174.7674,2.73,0.99,0.011408
8826,3,7,2034,12,0,0,18.13,29.36,6.9,187.4988,1.53,0.59,0.008321
8827,3,8,2034,12,0,0,20.16,30.9,9.42,196.758,6.88,0.42,0.006722
8828,3,9,2034,12,0,0,17.755,24.66,10.85,146.9898,13.42,0.45,0.006198
8829,3,10,2034,12,0,0,16.045,26.84,5.25,179.397,5.94,0.5,0.00618
8830,3,11,2034,12,0,0,17.29,26.55,8.03,188.6562,4.54,0.41,0.005484
8831,3,12,2034,12,0,0,17.865,24.93,10.8,194.4432,6.13,0.73,0.010125
8832,3,13,2034,12,0,0,12.995,20.09,5.9,185.184,2.53,0.53,0.00538
8833,3,14,2034,12,0,0,11.62,19.46,3.78,195.6006,2.18,0.66,0.006122
8834,3,15,2034,12,0,0,12.385,19.6,5.17,168.9804,6.12,0.32,0.003121
8835,3,16,2034,12,0,0,12.875,21.22,4.53,199.0728,2.35,0.63,0.006346
8836,3,17,2034,12,0,0,5.955,10.9,1.01,194.4432,3.62,0.61,0.00386
8837,3,18,2034,12,0,0,7.125,14.39,-0.14,208.332,4.26,0.69,0.004731
8838,3,19,2034,12,0,0,10.75,21.4,0.1,199.0728,3.39,0.66,0.005779
8839,3,20,2034,12,0,8.83,7.295,11.1,3.49,112.2678,4.52,0.99,0.006868
8840,3,21,2034,12,0,0,10.5,17.44,3.56,190.971,6.52,0.49,0.00422
8841,3,22,2034,12,0,2.18,9.47,14.97,3.97,149.3046,4.37,0.79,0.00635
8842,3,23,2034,12,0,2.48,7.92,13.3,2.54,92.592,8.83,0.84,0.006081
8843,3,24,2034,12,0,1.94,11.285,17.29,5.28,135.4158,1.93,0.99,0.008981
8844,3,25,2034,12,0,0,15.615,23.42,7.81,207.1746,8.02,0.74,0.008899
8845,3,26,2034,12,0,0,11.075,17.5,4.65,217.5912,1.49,0.6,0.005368
8846,3,27,2034,12,0,0,11.305,19.97,2.64,226.8504,1.72,0.47,0.00427
8847,3,28,2034,12,0,4.98,6.795,11.04,2.55,106.4808,4.53,0.99,0.006637
8848,3,29,2034,12,0,0,12.36,19.1,5.62,215.2764,2.36,0.42,0.00409
8849,3,30,2034,12,0,0,14.005,24.43,3.58,236.1096,8.4,0.63,0.00683
8850,3,31,2034,12,0,0,11.29,16.62,5.96,243.054,2.94,0.54,0.004901
8851,4,1,2034,12,0,0,10.895,18.28,3.51,223.3782,2.65,0.32,0.002829
8852,4,2,2034,12,0,13.34,6.36,9.44,3.28,85.6476,3.61,0.84,0.005465
8853,4,3,2034,12,0,0,13.475,22.41,4.54,237.267,9.92,0.49,0.005132
8854,4,4,2034,12,0,0,16.63,26.68,6.58,228.0078,4.33,0.49,0.006286
8855,4,5,2034,12,0,15.47,14.535,20.04,9.03,122.6844,3.35,0.99,0.011107
8856,4,6,2034,12,0,1.56,11.08,16.51,5.65,155.0916,1.89,0.99,0.00886
8857,4,7,2034,12,0,0,15.97,24.14,7.8,237.267,5.83,0.7,0.008611
8858,4,8,2034,12,0,0,19.615,30.03,9.2,224.5356,2.98,0.61,0.009438
8859,4,9,2034,12,0,0,20.345,29.47,11.22,226.8504,5.68,0.46,0.007446
8860,4,10,2034,12,0,1.41,13.865,17.32,10.41,74.0736,8.97,0.99,0.010636
8861,4,11,2034,12,0,3.3,14.375,19.95,8.8,112.2678,1.98,0.99,0.010993
8862,4,12,2034,12,0,5.59,14.605,18.7,10.51,118.0548,4.45,0.99,0.011157
8863,4,13,2034,12,0,0,18.93,27.52,10.34,253.4706,4.89,0.4,0.005931
8864,4,14,2034,12,0,2.73,10.045,11.41,8.68,78.7032,1.23,0.99,0.00827
8865,4,15,2034,12,0,3.4,13.235,16.93,9.54,103.0086,7.56,0.99,0.010209
8866,4,16,2034,12,0,2.91,14.28,18.95,9.61,137.7306,2.36,0.71,0.007835
8867,4,17,2034,12,0,5.79,16.275,19.77,12.78,121.527,0.39,0.91,0.011414
8868,4,18,2034,12,0,2.47,18.39,26.54,10.24,166.6656,5.64,0.99,0.014191
8869,4,19,2034,12,0,1.88,18.255,25.03,11.48,130.7862,5.95,0.82,0.011655
8870,4,20,2034,12,0,0,24.01,35.92,12.1,287.0352,8.01,0.34,0.006879
8871,4,21,2034,12,0,0,22.215,32.78,11.65,292.8222,8.83,0.38,0.006898
8872,4,22,2034,12,0,0,21.265,32.11,10.42,285.8778,3.99,0.75,0.012847
8873,4,23,2034,12,0,0,19.235,29.84,8.63,290.5074,5.46,0.6,0.009067
8874,4,24,2034,12,0,7.44,14.67,21.19,8.15,158.5638,3.21,0.93,0.010525
8875,4,25,2034,12,0,16.4,14.345,23.11,5.58,141.2028,5.05,0.99,0.010971
8876,4,26,2034,12,0,26.78,16.625,22.88,10.37,78.7032,9.03,0.99,0.012697
8877,4,27,2034,12,0,0,21.62,32.9,10.34,280.0908,5,0.52,0.009103
8878,4,28,2034,12,0,0,23.86,31.39,16.33,285.8778,2.04,0.57,0.011429
8879,4,29,2034,12,0,0,20.59,27.61,13.57,306.711,5.14,0.47,0.007724
8880,4,30,2034,12,0,0,19.07,24.68,13.46,278.9334,1.53,0.73,0.010919
8881,5,1,2034,12,0,0,14.255,20.83,7.68,303.2388,4.49,0.31,0.003416
8882,5,2,2034,12,0,0,15.905,23.52,8.29,288.1926,4.25,0.51,0.006248
8883,5,3,2034,12,0,0,17.125,25.63,8.62,306.711,3.71,0.37,0.004898
8884,5,4,2034,12,0,0,15.785,24.23,7.34,310.1832,2.5,0.31,0.003769
8885,5,5,2034,12,0,0,18.365,26.77,9.96,304.3962,2.35,0.56,0.008015
8886,5,6,2034,12,0,0,17.215,22.33,12.1,299.7666,6.19,0.34,0.004526
8887,5,7,2034,12,0,0,14.005,20.6,7.41,304.3962,5.63,0.41,0.004445
8888,5,8,2034,12,0,0,15.015,19.95,10.08,320.5998,4.61,0.28,0.00324
8889,5,9,2034,12,0,0,17.33,23.08,11.58,312.498,5.39,0.26,0.003487
8890,5,10,2034,12,0,0,16.645,25.15,8.14,331.0164,7.39,0.65,0.008347
8891,5,11,2034,12,0,0,19.435,27.31,11.56,318.285,3.9,0.53,0.008109
8892,5,12,2034,12,0,0,14.37,21.83,6.91,331.0164,2.89,0.45,0.004995
8893,5,13,2034,12,0,0,11.905,16.01,7.8,320.5998,4.24,0.49,0.004631
8894,5,14,2034,12,0,0,10.005,16.82,3.19,337.9608,4.97,0.33,0.002749
8895,5,15,2034,12,0,5.91,12.095,13.88,10.31,229.1652,0.41,0.99,0.009474
8896,5,16,2034,12,0,0,16.73,22.97,10.49,339.1182,3.95,0.46,0.005939
8897,5,17,2034,12,0,5.27,14.715,17,12.43,152.7768,3.03,0.91,0.010328
8898,5,18,2034,12,0,7,12.715,17.04,8.39,151.6194,1.7,0.74,0.007376
8899,5,19,2034,12,0,0,16.65,24.08,9.22,327.5442,4.32,0.55,0.007065
8900,5,20,2034,12,0,4.54,9.965,14.17,5.76,142.3602,6.33,0.83,0.006897
8901,5,21,2034,12,0,5.81,9.755,13.48,6.03,160.8786,4.21,0.88,0.00721
8902,5,22,2034,12,0,0,15.435,27.82,3.05,344.9052,5.14,0.42,0.004993
8903,5,23,2034,12,0,0,23.44,33.95,12.93,349.5348,5.96,0.34,0.006647
8904,5,24,2034,12,0,0,18.84,24.22,13.46,351.8496,5.08,0.5,0.007372
8905,5,25,2034,12,0,0,18.115,28.86,7.37,351.8496,3.37,0.47,0.006622
8906,5,26,2034,12,0,0,21.75,30.44,13.06,343.7478,1.9,0.56,0.009882
8907,5,27,2034,12,0,2.83,16.9,20.38,13.42,167.823,6.21,0.77,0.010049
8908,5,28,2034,12,0,0,21.435,27.79,15.08,342.5904,3.57,0.39,0.006751
8909,5,29,2034,12,0,0,16.8,24.52,9.08,341.433,6.02,0.54,0.007003
8910,5,30,2034,12,0,0,22.895,30.97,14.82,349.5348,5.32,0.34,0.006432
8911,5,31,2034,12,0,0,17.49,25.62,9.36,354.1644,2.99,0.33,0.00447
8912,6,1,2034,12,0,10.35,15.78,19.38,12.18,31.2498,1.19,0.79,0.009601
8913,6,2,2034,12,0,0,23.205,32.4,14.01,339.1182,1.28,0.35,0.006746
8914,6,3,2034,12,0,0,15.66,20.65,10.67,332.1738,3.47,0.65,0.007839
8915,6,4,2034,12,0,0,16.71,23.96,9.46,341.433,1.28,0.41,0.005287
8916,6,5,2034,12,0,0,17.88,25.01,10.75,332.1738,5.6,0.51,0.00708
8917,6,6,2034,12,0,2.5,12.92,14.35,11.49,116.8974,3.75,0.91,0.009193
8918,6,7,2034,12,0,0,18.65,24.87,12.43,354.1644,4.06,0.44,0.006411
8919,6,8,2034,12,0,0,19.62,29.09,10.15,361.1088,3.23,0.36,0.005572
8920,6,9,2034,12,0,6.39,15.995,18.75,13.24,189.8136,2.81,0.99,0.012197
8921,6,10,2034,12,0,13.89,16.945,21.75,12.14,217.5912,3.76,0.91,0.01191
8922,6,11,2034,12,0,0,28.755,41.83,15.68,340.2756,4.99,0.32,0.008566
8923,6,12,2034,12,0,0,27.045,37.51,16.58,348.3774,5.72,0.43,0.010418
8924,6,13,2034,12,0,0,29.975,40.36,19.59,324.072,3.28,0.43,0.012349
8925,6,14,2034,12,0,0,27.97,40.5,15.44,350.6922,0.94,0.41,0.010485
8926,6,15,2034,12,0,0,25.54,36.31,14.77,349.5348,1.21,0.49,0.010862
8927,6,16,2034,12,0,0,27.65,38.78,16.52,355.3218,6.34,0.61,0.015311
8928,6,17,2034,12,0,3.2,19.95,25.85,14.05,230.3226,5,0.95,0.015007
8929,6,18,2034,12,0,0,30.895,43.7,18.09,363.4236,2.56,0.48,0.014531
8930,6,19,2034,12,0,0,28.81,40.36,17.26,344.9052,4.38,0.51,0.013695
8931,6,20,2034,12,0,0,28.385,35.73,21.04,336.8034,2.25,0.49,0.012838
8932,6,21,2034,12,0,2.4,19.725,21.43,18.02,108.7956,4.07,0.93,0.014488
8933,6,22,2034,12,0,1.51,19.41,20.61,18.21,116.8974,3.11,0.9,0.013749
8934,6,23,2034,12,0,0,24.79,33.83,15.75,343.7478,4.87,0.57,0.012084
8935,6,24,2034,12,0,0,21.655,29.25,14.06,328.7016,6.42,0.58,0.010175
8936,6,25,2034,12,0,0,20.01,30.29,9.73,342.5904,4.23,0.54,0.008562
8937,6,26,2034,12,0,0,19.68,29.8,9.56,350.6922,6.9,0.38,0.005903
8938,6,27,2034,12,0,0,23.715,33.93,13.5,341.433,1.25,0.46,0.009144
8939,6,28,2034,12,0,0,27.87,37.74,18,341.433,5.02,0.45,0.011441
8940,6,29,2034,12,0,0,24.605,34.7,14.51,332.1738,4.27,0.39,0.008177
8941,6,30,2034,12,0,0,30.86,39.08,22.64,339.1182,3.58,0.49,0.014804
8942,7,1,2034,12,0,1.27,24.1,28.63,19.57,167.823,2.29,0.85,0.017291
8943,7,2,2034,12,0,7.17,23.255,26.47,20.04,168.9804,1.28,0.85,0.016434
8944,7,3,2034,12,0,1.11,27.555,33.39,21.72,48.6108,1.73,0.99,0.024712
8945,7,4,2034,12,0,0,30.355,37.4,23.31,318.285,7,0.39,0.011448
8946,7,5,2034,12,0,0,30.665,44.04,17.29,329.859,4.76,0.44,0.013146
8947,7,6,2034,12,0,0,27.785,37.66,17.91,327.5442,5.83,0.33,0.008349
8948,7,7,2034,12,0,0,26.635,36.66,16.61,317.1276,0.83,0.48,0.011352
8949,7,8,2034,12,0,0,27.785,41.37,14.2,344.9052,1.07,0.37,0.009361
8950,7,9,2034,12,0,0,27.105,37.96,16.25,348.3774,1.42,0.4,0.009725
8951,7,10,2034,12,0,0,26.93,37.85,16.01,322.9146,7.72,0.51,0.012273
8952,7,11,2034,12,0,0,24.745,34.27,15.22,314.8128,3.81,0.62,0.013109
8953,7,12,2034,12,0,0,27.635,37.11,18.16,342.5904,1.76,0.38,0.00953
8954,7,13,2034,12,0,0,29.145,41.76,16.53,335.646,0.11,0.55,0.015058
8955,7,14,2034,12,0,0,29.105,38.17,20.04,326.3868,3.43,0.34,0.009287
8956,7,15,2034,12,0,0,30.44,41.31,19.57,312.498,2.64,0.62,0.018287
8957,7,16,2034,12,0,0,29.22,37.63,20.81,309.0258,2.76,0.46,0.012649
8958,7,17,2034,12,0,0,30.47,41.05,19.89,336.8034,1.23,0.58,0.017137
8959,7,18,2034,12,0,0,30.915,39.11,22.72,319.4424,5.11,0.39,0.01182
8960,7,19,2034,12,0,0,28.555,35.85,21.26,314.8128,4.79,0.41,0.010848
8961,7,20,2034,12,0,0,25.225,34.49,15.96,310.1832,3.01,0.64,0.013924
8962,7,21,2034,12,0,0,28.11,39.97,16.25,341.433,2.52,0.33,0.008508
8963,7,22,2034,12,0,0,30.25,38.86,21.64,307.8684,2.77,0.63,0.018381
8964,7,23,2034,12,0,0,31.47,40.8,22.14,310.1832,4.9,0.39,0.012199
8965,7,24,2034,12,0,0,32.045,41.03,23.06,307.8684,6.14,0.47,0.015189
8966,7,25,2034,12,0,0,32.905,41.9,23.91,304.3962,3.77,0.27,0.009159
8967,7,26,2034,12,0,0,31.285,43.6,18.97,314.8128,2.79,0.5,0.015476
8968,7,27,2034,12,0,0,34.14,43.24,25.04,317.1276,1.75,0.56,0.020357
8969,7,28,2034,12,0,0,30.265,36.97,23.56,288.1926,6.47,0.62,0.018105
8970,7,29,2034,12,0,0,31.315,40.93,21.7,309.0258,2.84,0.34,0.010542
8971,7,30,2034,12,0,0,32.085,41.92,22.25,296.2944,4.01,0.61,0.019758
8972,7,31,2034,12,0,0,33.23,42.73,23.73,300.924,5.17,0.48,0.016583
8973,8,1,2034,12,0,0,32.995,42.91,23.08,309.0258,2.44,0.54,0.018411
8974,8,2,2034,12,0,0,28.425,34.82,22.03,283.563,2.7,0.54,0.01418
8975,8,3,2034,12,0,0,26.335,36.65,16.02,282.4056,1.93,0.19,0.004415
8976,8,4,2034,12,0,0,25.795,35.14,16.45,281.2482,7.88,0.42,0.009452
8977,8,5,2034,12,0,0,25.47,33.32,17.62,267.3594,7.27,0.54,0.011921
8978,8,6,2034,12,0,1.67,21.69,26.82,16.56,86.805,3.73,0.93,0.01635
8979,8,7,2034,12,0,0,30.29,40.59,19.99,317.1276,1.1,0.25,0.007311
8980,8,8,2034,12,0,0,32.485,42.95,22.02,319.4424,2.11,0.57,0.018884
8981,8,9,2034,12,0,0,31.97,41.68,22.26,317.1276,7.72,0.35,0.011263
8982,8,10,2034,12,0,0,34.435,44.59,24.28,293.9796,2.82,0.27,0.009977
8983,8,11,2034,12,0,3.52,27.515,31.19,23.84,136.5732,1.64,0.89,0.022164
8984,8,12,2034,12,0,3.19,23.955,26.04,21.87,103.0086,3.93,0.69,0.013915
8985,8,13,2034,12,0,0,26.78,38.97,14.59,285.8778,4.55,0.33,0.007871
8986,8,14,2034,12,0,0,26.175,34.77,17.58,268.5168,2.36,0.44,0.010128
8987,8,15,2034,12,0,0,23.545,33.77,13.32,262.7298,0.46,0.5,0.009838
8988,8,16,2034,12,0,0,30.795,38.41,23.18,270.8316,3.6,0.21,0.006321
8989,8,17,2034,12,0,0,29.525,37.05,22,266.202,5.34,0.36,0.010075
8990,8,18,2034,12,0,0,31.705,40.18,23.23,267.3594,1.37,0.49,0.015533
8991,8,19,2034,12,0,0,29,37.92,20.08,271.989,3.42,0.64,0.017376
8992,8,20,2034,12,0,0,26.3,33.13,19.47,262.7298,2.47,0.48,0.01113
8993,8,21,2034,12,0,0,27.125,35.08,19.17,283.563,6.12,0.38,0.00925
8994,8,22,2034,12,0,0,23.775,33.15,14.4,268.5168,2.03,0.4,0.00798
